-47.331, 24.187, 20
-45.598, 25.098, 45.077
-43.607, 25.242, 80.574
-41.612, 25.113, 77.359
-39.627, 24.874, 74.003
-37.647, 24.59, 70.487
-35.668, 24.298, 66.786
-33.688, 24.022, 62.868
-31.702, 23.779, 58.689
-29.712, 23.586, 54.189
-27.716, 23.461, 49.28
-25.716, 23.422, 43.824
-23.718, 23.484, 37.585
-21.739, 23.754, 30.088
-19.887, 24.48, 20
-18.66, 26.012, 20
-18.465, 27.985, 64.708
-18.833, 29.948, 77.359
-19.425, 31.858, 74.004
-20.105, 33.739, 70.488
-20.806, 35.612, 66.788
-21.489, 37.492, 62.87
-22.116, 39.391, 58.691
-22.661, 41.315, 54.191
-23.092, 43.268, 49.283
-23.377, 45.247, 43.829
-23.477, 47.243, 37.592
-23.55, 49.241, 30.092
-24.029, 51.172, 20
-25.432, 52.507, 20
-27.408, 52.52, 57.514
-29.313, 51.919, 74.01
-31.15, 51.128, 70.495
-32.958, 50.273, 66.795
-34.764, 49.415, 62.877
-36.588, 48.594, 58.699
-38.443, 47.846, 54.2
-40.337, 47.208, 49.292
-42.279, 46.731, 43.84
-44.259, 46.459, 37.607
-46.258, 46.428, 30.109
-48.232, 46.71, 20
-49.734, 47.914, 20
-49.704, 49.883, 55.402
-49.104, 51.79, 50.612
-48.47, 53.686, 45.317
-48.01, 55.631, 39.32
-47.92, 57.624, 32.24
-48.387, 59.56, 23.098
-49.844, 60.551, 20
-51.32, 59.231, 66.775
-52.491, 57.61, 62.857
-53.585, 55.936, 58.678
-54.668, 54.255, 54.176
-55.777, 52.591, 49.265
-56.941, 50.965, 43.808
-58.191, 49.404, 37.566
-59.563, 47.95, 30.057
-61.216, 46.855, 20
-62.931, 47.539, 23.835
-63.741, 49.359, 70.493
-64.234, 51.296, 66.795
-64.623, 53.258, 62.877
-64.982, 55.226, 58.699
-65.349, 57.192, 54.199
-65.755, 59.15, 49.29
-66.223, 61.094, 43.836
-66.784, 63.014, 37.599
-67.465, 64.894, 30.096
-68.151, 66.763, 20
-67.271, 68.387, 20
-65.354, 68.905, 79.228
-63.358, 68.998, 90.307
-61.36, 68.917, 93.062
-59.368, 68.74, 96.212
-57.382, 68.503, 97.14
-55.401, 68.226, 97.824
-53.425, 67.92, 98.34
-51.452, 67.593, 98.739
-49.482, 67.248, 99.306
-47.514, 66.892, 99.306
-45.547, 66.527, 99.513
-43.582, 66.155, 99.685
-41.618, 65.779, 99.833
-39.654, 65.401, 99.961
-37.69, 65.022, 99.926
-35.726, 64.643, 99.823
-33.762, 64.265, 99.728
-31.798, 63.89, 99.728
-29.833, 63.518, 99.639
-27.867, 63.15, 99.553
-25.9, 62.787, 99.469
-23.932, 62.43, 99.384
-21.963, 62.08, 99.384
-19.993, 61.738, 99.299
-18.021, 61.403, 96.76
-16.048, 61.077, 94.099
-14.073, 60.762, 91.36
-12.096, 60.459, 88.536
-10.117, 60.166, 85.619
-8.137, 59.885, 82.599
-6.155, 59.619, 79.464
-4.17, 59.37, 76.201
-2.184, 59.136, 72.791
-0.196, 58.915, 69.214
-0.08, 57.46, 66.483
-0.568, 55.521, 62.546
-0.888, 53.548, 58.346
-0.92, 51.552, 53.825
-0.462, 49.613, 48.901
0.569, 47.906, 73.462
1.868, 46.387, 69.92
3.125, 44.831, 66.189
4.174, 43.131, 62.237
4.974, 41.3, 58.016
5.572, 39.391, 53.46
6.408, 37.583, 48.495
7.749, 36.113, 47.314
9.497, 35.156, 66.174
11.424, 34.634, 80.127
13.409, 34.394, 89.386
15.407, 34.322, 93.503
17.407, 34.339, 97.727
19.406, 34.403, 99.714
21.404, 34.48, 98.713
23.403, 34.547, 97.421
25.403, 34.587, 95.443
27.403, 34.587, 92.744
29.402, 34.532, 89.964
31.398, 34.413, 87.095
33.389, 34.221, 84.128
35.371, 33.953, 81.053
37.336, 33.585, 77.857
39.257, 33.037, 74.526
41.077, 32.213, 71.04
42.725, 31.083, 69.879
44.13, 29.665, 71.674
45.254, 28.015, 75.5
46.101, 26.206, 80.026
46.705, 24.301, 84.313
47.111, 22.343, 87.968
47.362, 20.36, 90.954
47.496, 18.364, 93.388
47.544, 16.365, 95.43
47.531, 14.365, 96.9
47.48, 12.366, 94.242
47.412, 10.367, 91.507
47.35, 8.368, 88.688
47.321, 6.368, 85.776
47.361, 4.369, 82.762
47.53, 2.377, 79.635
47.891, 0.41, 76.381
48.15, -1.572, 88.468
48.247, -3.569, 94.498
48.27, -5.569, 97.751
48.26, -7.569, 99.653
48.238, -9.569, 99.684
48.218, -11.569, 98.702
48.21, -13.569, 98.33
48.221, -15.569, 98.012
48.256, -17.568, 97.495
48.322, -19.567, 97.279
48.419, -21.565, 97.085
48.552, -23.56, 96.908
48.722, -25.553, 96.747
48.933, -27.542, 96.599
49.186, -29.525, 96.463
49.482, -31.503, 96.338
49.825, -33.474, 96.224
50.214, -35.435, 96.122
50.651, -37.387, 96.031
51.136, -39.327, 94.985
51.671, -41.254, 92.272
52.255, -43.166, 89.477
52.888, -45.063, 86.592
53.571, -46.943, 83.608
54.301, -48.805, 80.513
55.088, -50.644, 77.293
55.925, -52.46, 73.935
56.809, -54.254, 70.416
57.738, -56.024, 66.712
58.711, -57.771, 62.789
59.732, -59.492, 58.604
60.805, -61.179, 54.097
61.917, -62.841, 49.179
63.068, -64.477, 43.711
64.257, -66.084, 37.452
65.705, -67.396, 30.106
67.575, -68.087, 20
68.813, -67.022, 20.661
68.389, -65.074, 88.683
67.701, -63.197, 95.223
66.942, -61.346, 98.304
66.158, -59.506, 99.972
65.371, -57.668, 99.004
64.591, -55.826, 98.623
63.829, -53.977, 98.007
63.086, -52.12, 97.744
62.371, -50.252, 97.266
61.686, -48.373, 97.038
61.034, -46.483, 96.812
60.424, -44.578, 96.353
59.855, -42.661, 96.115
59.33, -40.731, 95.869
58.854, -38.789, 95.348
58.438, -36.833, 95.071
58.079, -34.865, 94.783
57.887, -32.887, 98.105
58.089, -30.897, 98.461
58.271, -28.905, 99.009
58.437, -26.912, 99.221
58.593, -24.918, 99.4
58.741, -22.924, 99.682
58.883, -20.929, 99.793
59.021, -18.934, 99.887
59.156, -16.938, 99.969
59.291, -14.943, 99.962
59.426, -12.947, 99.902
59.561, -10.952, 99.851
59.698, -8.957, 99.806
59.837, -6.961, 99.768
59.978, -4.966, 99.736
60.122, -2.972, 99.708
60.27, -0.977, 99.708
60.422, 1.017, 99.684
60.577, 3.011, 99.664
60.737, 5.005, 99.647
60.9, 6.998, 99.632
61.068, 8.991, 99.632
61.242, 10.983, 99.62
61.42, 12.976, 99.61
61.602, 14.967, 99.602
61.789, 16.958, 99.602
61.982, 18.949, 99.595
62.18, 20.939, 99.59
62.382, 22.929, 99.586
62.591, 24.918, 99.586
62.804, 26.907, 99.583
63.021, 28.895, 99.581
63.246, 30.882, 99.581
63.475, 32.869, 99.579
63.708, 34.855, 99.579
63.949, 36.841, 99.579
64.194, 38.826, 99.579
64.444, 40.81, 99.579
64.7, 42.794, 99.58
64.959, 44.777, 99.582
65.227, 46.759, 99.582
65.497, 48.74, 99.584
65.774, 50.721, 99.584
66.056, 52.701, 99.586
66.343, 54.681, 99.586
66.636, 56.659, 99.588
66.931, 58.637, 99.588
67.236, 60.614, 99.591
67.542, 62.59, 99.593
66.751, 63.554, 98.688
64.757, 63.41, 98.408
62.763, 63.247, 98.408
60.772, 63.063, 98.062
58.783, 62.856, 97.633
56.796, 62.622, 97.101
54.814, 62.355, 96.443
52.838, 62.048, 95.632
50.87, 61.69, 93.521
48.918, 61.258, 90.765
46.985, 60.747, 87.922
45.089, 60.11, 84.985
43.254, 59.318, 81.943
41.522, 58.321, 79.283
39.928, 57.115, 85.985
38.467, 55.75, 94.207
37.052, 54.337, 91.471
35.59, 52.972, 88.652
34.043, 51.706, 88.479
32.407, 50.556, 89.891
30.698, 49.517, 91.876
28.939, 48.568, 93.801
27.134, 47.707, 94.648
25.3, 46.909, 95.401
23.441, 46.171, 94.044
21.559, 45.496, 92.812
19.651, 44.896, 90.034
17.715, 44.396, 87.168
15.753, 44.01, 84.204
13.769, 43.767, 81.133
11.771, 43.699, 77.941
9.779, 43.86, 74.613
7.831, 44.307, 71.131
5.991, 45.08, 68.567
4.33, 46.188, 68.424
2.925, 47.606, 72.299
1.8, 49.256, 72.945
0.937, 51.058, 69.379
0.315, 52.958, 65.618
-0.118, 54.909, 61.628
-0.392, 56.89, 57.36
-0.536, 58.884, 52.747
-0.572, 60.884, 47.69
-0.516, 62.883, 42.028
-0.38, 64.878, 35.474
-0.286, 66.874, 27.401
-1.344, 67.762, 20
-2.63, 66.239, 88.605
-3.718, 64.562, 95.441
-4.731, 62.837, 96.885
-5.707, 61.092, 97.799
-6.655, 59.331, 98.827
-7.586, 57.561, 99.128
-8.504, 55.784, 99.351
-9.413, 54.002, 99.52
-10.315, 52.217, 99.52
-11.21, 50.429, 99.653
-12.102, 48.639, 99.758
-12.991, 46.847, 99.845
-13.877, 45.054, 99.918
-14.762, 43.261, 99.981
-15.646, 41.466, 99.981
-16.53, 39.672, 99.964
-17.413, 37.878, 99.913
-18.297, 36.084, 99.913
-19.183, 34.291, 99.866
-20.069, 32.498, 99.821
-20.957, 30.706, 99.776
-21.848, 28.915, 99.776
-22.741, 27.126, 99.732
-23.636, 25.337, 99.686
-24.535, 23.551, 99.686
-25.437, 21.766, 99.638
-26.343, 19.982, 99.586
-27.253, 18.201, 99.586
-28.168, 16.423, 99.53
-29.087, 14.647, 99.468
-30.012, 12.874, 99.468
-30.944, 11.104, 99.399
-31.881, 9.337, 99.32
-32.824, 7.573, 99.32
-33.777, 5.815, 99.229
-34.737, 4.06, 99.124
-35.704, 2.309, 96.788
-36.663, 0.555, 94.127
-37.594, -1.215, 92.78
-38.448, -3.023, 92.78
-39.215, -4.87, 91.161
-39.886, -6.754, 89.262
-40.435, -8.675, 87.121
-40.837, -10.633, 84.84
-41.062, -12.619, 82.45
-41.067, -14.618, 79.312
-40.812, -16.599, 78.774
-40.312, -18.533, 79.141
-39.566, -20.386, 82.142
-38.579, -22.124, 84.306
-37.424, -23.755, 86.587
-36.131, -25.28, 90.864
-34.722, -26.699, 92.706
-33.242, -28.044, 94.325
-31.709, -29.327, 95.735
-30.137, -30.564, 96.959
-28.539, -31.766, 98.023
-26.924, -32.946, 98.954
-25.3, -34.113, 99.775
-23.673, -35.277, 99.493
-22.05, -36.446, 98.835
-20.435, -37.625, 98.237
-18.833, -38.823, 97.69
-17.248, -40.043, 95.471
-15.684, -41.289, 92.772
-14.145, -42.566, 89.993
-12.635, -43.877, 87.125
-11.156, -45.223, 84.16
-9.713, -46.607, 81.086
-8.307, -48.03, 77.89
-6.953, -49.502, 74.558
-5.646, -51.015, 71.07
-4.386, -52.568, 67.402
-3.177, -54.161, 63.523
-2.018, -55.791, 59.39
-0.928, -57.467, 54.947
-0.06, -59.24, 50.177
0.283, -61.21, 44.831
0.471, -63.2, 38.758
0.236, -65.179, 31.56
-0.134, -67.141, 22.11
-0.17, -69.065, 0
-0.17, -69.065, 0
-0.547, -89.062, 0
endData
127
100
200
-55, -20, -58.412, -18, -56.61, -18.404, -50.997, -21.976
-50.997, -21.976, -45.383, -25.549, -34.958, -23.731, -23.305, -23.986
-23.305, -23.986, -11.653, -24.241, -23.646, -35.894, -23.986, -47.801
-23.986, -47.801, -24.326, -59.709, -35.979, -47.121, -47.972, -46.441
-47.972, -46.441, -59.964, -45.76, -53.5, -47.121, -59.029, -47.801
-59.029, -47.801, -64.557, -48.482, -53.33, -52.565, -47.291, -58.348
-47.291, -58.348, -41.252, -64.132, -56.817, -62.601, -66.684, -65.833
-66.684, -65.833, -76.55, -69.065, -56.562, -28.409, -46.441, 9.016
-46.441, 9.016, -48.822, 15.48, -47.121, 15.565, -47.801, 22.115
-47.801, 22.115, -48.482, 28.664, -35.809, 22.795, -23.816, 23.475
-23.816, 23.475, -11.823, 24.156, -23.646, 35.468, -23.475, 47.461
-23.475, 47.461, -23.305, 59.454, -34.022, 46.951, -44.569, 46.441
-44.569, 46.441, -55.116, 45.93, -46.356, 52.65, -48.142, 58.859
-48.142, 58.859, -49.928, 65.068, -53.84, 53.415, -59.539, 47.972
-59.539, 47.972, -65.238, 42.528, -63.707, 56.902, -67.875, 65.833
-67.875, 65.833, -72.042, 74.764, -33.767, 62.346, 0.34, 58.859
0.34, 58.859, -3.742, 46.1, 2.892, 49.332, 5.444, 39.806
5.444, 39.806, 7.995, 30.28, 21.179, 36.744, 36.914, 33.682
36.914, 33.682, 52.65, 30.62, 45.59, 10.037, 47.801, 0.851
47.801, 0.851, 50.013, -8.335, 42.358, -38.275, 64.983, -67.024
64.983, -67.024, 75.7, -72.808, 60.9, -55.031, 57.838, -33.342
57.838, -33.342, 59.709, -16.501, 60.05, 15.31, 67.705, 63.622
67.705, 63.622, 30.619, 61.178, 45.93, 55.031, 24.156, 46.441
24.156, 46.441, 2.382, 37.85, -1.701, 50.863, -0.34, 65.323
-0.34, 65.323, 1.021, 79.782, -18.287, 33.342, -36.234, 1.361
-36.234, 1.361, -54.181, -30.62, -18.032, -28.664, -0.17, -58.689
-0.17, -58.689, 1.361, -66.174, -0.34, -63.877, -0.17, -69.065
